task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.245,0.19,0.35,0.35,1,0,0.99465394117647055,0,0.33390270886074824,0.46807599661046884,0.083944896315589462,0.021941509971140527,40,21890.233000603581,1,0.92245257520564794,0.79157879240264728,0.50974984612685015
I_accum,0.1775,0.19,0.37,0.45,1,0.70588235294117652,0.99798717647058832,0.70446153633218,0.32177890683134469,0.46790590761929934,0.022508904493952989,0.037246672945542472,20,27108.350216081137,1,0.93923561476136941,0.69110407193545109,0.71721075546613466
L_smooth,0.175,0.19,0.37,0.37,1,0.6875,0.9978843125,0.68604546484375,0.41533867784821643,0.61932754957696223,0.038457978968677746,0.034049321655657716,20,27363.367551509364,1,0.95143717392974581,0.70992885057122712,0.74245397881277164
