task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
I_accum,0.185,0.18,0.36,0.45,378,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.39462380737049907,0.3275870432709727,0.39130057560720755,3.703244095735851e-07,50,0.052889835118170136,50,0.9172846050801232,0.9999999999978058,0.5122853098011293
I_accum,0.1775,0.17,0.37,0.45,394,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.3946056932781372,0.32781905877254436,0.3957079704478058,3.705580454315137e-07,50,0.05294767977561672,50,0.9171112961458716,0.999999999997803,0.5121088825126212
I_accum,0.175,0.17,0.37,0.45,400,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.3945937026803604,0.3278362452085214,0.39602241618689593,3.707090287844967e-07,50,0.052950248433222165,50,0.9171035965329792,0.9999999999978012,0.5120954206894194
I_accum,0.18,0.17,0.37,0.45,389,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.3946117357559159,0.3276732517500541,0.3958299594948268,3.7046322263900873e-07,50,0.05294550137383947,50,0.9171178257154853,0.9999999999978041,0.5120910517437343
I_accum,0.1825,0.17,0.37,0.45,384,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.3946139205386995,0.3274164356572662,0.3963030448560172,3.7039877697437815e-07,50,0.05294328810997029,50,0.9171244595536592,0.9999999999978049,0.5120475486501785
I_accum,0.185,0.17,0.37,0.45,378,0.15476190476190477,0.7452380952380953,0.15476190476190477,0.3946111352552833,0.326971989275701,0.3973779412617934,3.703640891338329e-07,50,0.052940585630588656,50,0.917132559411458,0.9999999999978053,0.5119606901990487
I_accum,0.1775,0.19,0.37,0.43,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39464097273840665,0.3291570693538497,0.3827215881765326,3.704133794002317e-07,50,0.05282851762872767,50,0.9174681478549741,0.9999999999978048,0.5119527573339903
I_accum,0.175,0.19,0.37,0.43,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39462831661844916,0.32919122675992935,0.38302868311277344,3.705726450456093e-07,50,0.0528312520872237,50,0.9174599665036077,0.9999999999978029,0.5119411356581902
I_accum,0.18,0.19,0.37,0.43,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946472905129606,0.3289992274983098,0.38283126528745953,3.7031424384692963e-07,50,0.052826198626200076,50,0.9174750859099614,0.9999999999978059,0.5119343031190353
I_accum,0.1775,0.19,0.36,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946352295600589,0.3291160550506181,0.3835516885681086,3.7045375078385433e-07,50,0.052837999952349626,50,0.91743977575783,0.9999999999978042,0.5119112431913779
I_accum,0.175,0.19,0.36,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39462261118789793,0.3291467102365344,0.3838597595637217,3.706124114281964e-07,50,0.05284072311050472,50,0.9174316270068156,0.9999999999978023,0.5118992414479205
I_accum,0.18,0.19,0.36,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946415374564291,0.32896401104147915,0.38366438898401223,3.703549144885138e-07,50,0.05283569053339731,50,0.9174466861674421,0.9999999999978054,0.5118932431284733
I_accum,0.1825,0.19,0.37,0.43,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39464948121396703,0.3287127577535927,0.38328017185991137,3.7024796130241473e-07,50,0.05282384252096076,50,0.917482134711669,0.9999999999978066,0.5118888524360113
I_accum,0.1775,0.19,0.35,0.45,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39462831264810433,0.32904821538777845,0.384635606131594,3.705033433987216e-07,50,0.05284799479755526,50,0.9174098655805384,0.9999999999978036,0.5118565449336059
I_accum,0.1825,0.19,0.36,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39464373886572257,0.32868200203900466,0.38411469764083556,3.702887362955914e-07,50,0.052833344165213444,50,0.9174537068831767,0.9999999999978062,0.5118481805651423
I_accum,0.175,0.19,0.35,0.45,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946157451925634,0.32907471754947926,0.3849416789605493,3.706612196490115e-07,50,0.05285070324190936,50,0.9174017595911218,0.9999999999978018,0.5118442200741118
I_accum,0.18,0.19,0.35,0.45,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394634605494054,0.3289030199251281,0.3847488315414694,3.704049037382203e-07,50,0.052845697856747635,50,0.9174167397288474,0.9999999999978048,0.5118392022671759
I_accum,0.185,0.19,0.37,0.43,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946463311856932,0.3282229227759017,0.3843005850698838,3.7021445050535884e-07,50,0.052820965639887994,50,0.9174907411747664,0.9999999999978071,0.511799644181457
I_accum,0.1825,0.19,0.35,0.45,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3946368180106372,0.32862642287965427,0.3852008781409534,3.703388775183945e-07,50,0.0528433641662415,50,0.9174237236062359,0.9999999999978055,0.5117946085162576
I_accum,0.185,0.19,0.36,0.44,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39464062977768416,0.3282001896284762,0.38513754644572656,3.7025508590158663e-07,50,0.05283047917364143,50,0.9174622790546192,0.9999999999978065,0.5117596787601416
