task,step,sent_signal,noise_feedback,phase_error,lattice_distance_a,x,y,z,vx,vy,vz,speed,curvature,energy_drift
I_accum,170,-0.005024776480470981,0.0038974381148030057,0.9567096808280424,0.13347694241690222,5.949700383729345e-10,1.0878316162228037e-09,1.6793980651950742e-09,-0.0004666261490352162,2.800768850977223e-05,-0.00048743438509404,0.0006753641042808694,0.00231868817613571,3.904922064192808e-07
I_accum,180,-0.0108944653935135,0.0023801606613143,0.9239944697036289,0.12681148652071514,5.924653494931971e-10,1.087980376475478e-09,1.6767854996172604e-09,-0.00045685596271279,2.6811827383319844e-05,-0.0004758911143309242,0.0006602337445579345,0.0022355561993404917,3.964527740811724e-07
I_accum,190,-0.016395455712498015,0.0009754431260379641,0.8901026536720771,0.12029429112874986,5.900115207937165e-10,1.0881213802867115e-09,1.6742343025010764e-09,-0.000447771674807996,2.522756152269789e-05,-0.0004647711914779156,0.0006458700821748447,0.00219477145861904,4.0198634586692937e-07
I_accum,200,-0.02131268219469737,-0.0002849463082765214,0.8550771911171333,0.1139189181835945,5.876058635542482e-10,1.0882532917351958e-09,1.6717425214267614e-09,-0.0004390248291372944,2.3527730844059052e-05,-0.00045396554404715327,0.0006319660354004232,0.0021906223240811197,4.072269220307655e-07
I_accum,210,-0.025447720675256098,-0.001373082570562349,0.8189608691667192,0.1076821178961918,5.852475818527001e-10,1.0883765312154246e-09,1.6693086342968461e-09,-0.00043027110404388215,2.2076626154622367e-05,-0.00044342245622773664,0.0006182589061910481,0.0022155818720522046,4.122816445898247e-07
I_accum,220,-0.028627606927653357,-0.002265776880812583,0.7817964705076834,0.1015833701747691,5.829376652269567e-10,1.088493757106353e-09,1.6669311793225401e-09,-0.0004211987136014128,2.1324107632535244e-05,-0.00043316662308283855,0.000604562980390628,0.002265773114974365,4.1722153433307827e-07
I_accum,230,-0.0307129671144595,-0.0029453337251601447,0.743626888624374,0.095624149960036,5.806786299893374e-10,1.0886102987491496e-09,1.6646082940947049e-09,-0.0004115554685965163,2.1794181250191093e-05,-0.0004233137260115643,0.0005908023364018275,0.0023461306318216303,4.22073325145131e-07
I_accum,240,-0.03160504878331982,-0.0034001451163815405,0.704495140016717,0.089806989335569,5.784741236624492e-10,1.088734512375615e-09,1.662337193079556e-09,-0.0004011721236584358,2.406867314793915e-05,-0.00041407890893951633,0.0005770439469020206,0.002474337371563805,4.26812644137336e-07
I_accum,250,-0.031251266719019684,-0.003625098601150708,0.6644442584499672,0.08413445907385617,5.763284188694019e-10,1.0888780359005006e-09,1.6601136204262678e-09,-0.000389980032079502,2.876685104606102e-05,-0.00040577796155340327,0.0005635314642699827,0.002681858279945492,4.313585643752613e-07
I_accum,260,-0.029648927787314948,-0.0036217784337518565,0.6235170982099261,0.07860825380980865,5.742458317670265e-10,1.0890559224592567e-09,1.657931320292174e-09,-0.00037802183487079433,3.652152577143138e-05,-0.00039882037643914806,0.0005507195494503706,0.0030088951257851108,4.3556931710023104e-07
I_accum,270,-0.02684687337976668,-0.003398441743342091,0.5817561155742741,0.07322864563901402,5.722301044613158e-10,1.0892866325107562e-09,1.6557815711819274e-09,-0.0003654547758770709,4.79510316846597e-05,-0.00039369344366321893,0.0005393060561818192,0.00349163303317471,4.3923891049118697e-07
I_accum,280,-0.022944873832393436,-0.0029697525259524764,0.5392032354759824,0.06799468427703095,5.70283790701987e-10,1.0895918549615713e-09,1.6536528371559663e-09,-0.00035254698014835383,6.36242631269714e-05,-0.00039093579525269917,0.0005302529736644899,0.004145813978361268,4.420949479254784e-07
I_accum,290,-0.018090719357228564,-0.0023562546530304456,0.4958999397227277,0.06290568934257466,5.684076812721878e-10,1.0899961026009935e-09,1.6515306024610865e-09,-0.0003396672772491849,8.401245547141954e-05,-0.00039109691411864033,0.0005247749499941237,0.004952681295920806,4.4379965795685613e-07
I_accum,300,-0.012475067199667574,-0.0015835593444779212,0.45188773045812747,0.05796482675578557,5.666003038691095e-10,1.0905259792966903e-09,1.6493974843128234e-09,-0.0003272684634711526,0.00010941670472086333,-0.0003946758085491028,0.0005242572424951608,0.005848643748472948,4.4395984815169623e-07
I_accum,310,-0.006324214765342389,-0.0006812121324265793,0.4072091215748701,0.05318589126439356,5.648575382343982e-10,1.0912089410417771e-09,1.6472337686490333e-09,-0.0003158618659581021,0.00013985504370378957,-0.00040202752102145976,0.0005300512043893337,0.006718727972723979,4.4215805065780627e-07
I_accum,320,0.00010893549494396308,0.00031880618731944846,0.3619092773631811,0.04860472870031898,5.631724089604015e-10,1.0920712735904356e-09,1.6450185888027106e-09,-0.00030597747212554946,0.00017488967006119925,-0.0004132218410939747,0.0005431030289913236,0.007398569690180913,4.3802666221871743e-07
I_accum,330,0.0065553769890082,0.001383977828664876,0.3160383227357979,0.04429655534175463,5.615351634360787e-10,1.0931349128770048e-09,1.6427320547778515e-09,-0.00029809917230434724,0.00021337984092572148,-0.0004278388703379751,0.0005634182922253215,0.007690543693872215,4.313961832996802e-07
I_accum,340,0.012741565498395646,0.0024834697185430886,0.2696541461398638,0.04039828773715126,5.59933811093435e-10,1.0944127192368933e-09,1.6403586902139253e-09,-0.00029256119048137323,0.000253171625721554,-0.00044470067093303626,0.0005894460187113537,0.007391837389214252,4.225454941644277e-07
I_accum,350,0.01840160329458921,0.0035902253053460083,0.2228251582262022,0.037127456568004424,5.583553689524674e-10,1.0959020500654872e-09,1.6378924212895965e-09,-0.00028939594310388575,0.0002908009389271189,-0.00046158338994657124,0.0006175551990230913,0.006324875449499242,4.125381566451461e-07
I_accum,360,0.02328953577439373,0.004681639823370019,0.17563197612083314,0.0347725992144665,5.567880529891876e-10,1.0975772163141488e-09,1.6353428717515477e-09,-0.0002881470839052749,0.0003214022424542185,-0.0004750445668353891,0.0006418687435118931,0.0043680968982776555,4.0350617847615136e-07
I_accum,370,0.027191166585589822,0.005736764296984901,0.12816657082737315,0.033614624167963555,5.552244340203115e-10,1.0993828514455805e-09,1.6327416362271074e-09,-0.00028771500641457993,0.00033914285478822605,-0.0004806166395055336,0.0006548207044982937,0.0015746293950647688,3.98552427599201e-07
I_accum,380,0.02993467479692681,0.006729703649122695,0.08052744803029421,0.03377301416398878,5.536650017937446e-10,1.1012320411661434e-09,1.6301456597841444e-09,-0.0002863710460370236,0.00033849231014339726,-0.00047365244085555077,0.0006487927671937889,0.002647264415635207,4.0087025036615675e-07
I_accum,390,0.03139921651450826,0.007624340386531143,0.03281036893384304,0.03508015866626673,5.521207525953713e-10,1.1030138094323387e-09,1.627633862170583e-09,-0.00028208966732995466,0.00031625326063142184,-0.00045086362838445647,0.0006187638618037803,0.007145490608297197,4.120974005044864e-07
I_accum,400,0.031520730903033554,0.008377121359916914,0.014903794573209339,0.03711952683804207,5.506129551306402e-10,1.1046119147350858e-09,1.6252946124363072e-09,-0.0002732016094950068,0.0002734937051677121,-0.0004119862320975784,0.0005649518401023094,0.012071916342038722,4.308857822263621e-07
I_accum,410,0.030294469409454617,0.008946490020182465,0.06255982668995674,0.03940054792527911,5.491690827342812e-10,1.1059302030460932e-09,1.6232065834259886e-09,-0.00025907776365716916,0.00021595291608293092,-0.00036045783031283943,0.0004936464291577132,0.016908422060457617,4.531504554115223e-07
