task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.235,0.19,0.37,0.35,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863550597052656,0.41847669182815656,0.4094890724055585,3.2676101304732057e-07,50,0.062009028738185624,50,0.888095024400786,0.9999999999982916,0.5511292175731857
D_track,0.235,0.18,0.35,0.36,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38629737420277405,0.4255243262515409,0.42765783089877424,3.276066865186569e-07,50,0.0619972830394084,50,0.8881349495767045,0.9999999999982828,0.5511039457265556
D_track,0.235,0.18,0.36,0.35,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38629831962288025,0.42540876288807383,0.427665591744155,3.275778311585519e-07,50,0.06199089827200463,50,0.8881566498211634,0.999999999998283,0.5510948153445436
D_track,0.235,0.18,0.35,0.37,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863186333586269,0.42304364677003076,0.42128337956306866,3.271783893253561e-07,50,0.062045059857607054,50,0.887972513902145,0.9999999999982873,0.5510943398327056
D_track,0.235,0.18,0.35,0.35,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38627659462457514,0.4279848652523553,0.43447031267348163,3.2803103620502793e-07,50,0.06194952936081683,50,0.8882972111992299,0.9999999999982784,0.5510940626094033
D_track,0.235,0.18,0.36,0.36,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38632007345754665,0.422864993133863,0.4211166033727559,3.271440894309903e-07,50,0.06203840329169387,50,0.8879951511794656,0.9999999999982876,0.5510860636038287
D_track,0.235,0.19,0.36,0.37,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38637861315950855,0.41585689596329967,0.4036345279211911,3.263308692566967e-07,50,0.0620619228794489,50,0.8879151587935512,0.9999999999982961,0.5510831333768013
D_track,0.235,0.18,0.37,0.35,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863205686731773,0.422807373592096,0.4212993028311806,3.271198292801777e-07,50,0.06203233441322817,50,0.8880157882683922,0.9999999999982879,0.5510755394521747
D_track,0.235,0.19,0.37,0.36,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.386379642562102,0.41573651626779573,0.4036427924800855,3.2630075255955254e-07,50,0.06205558738369954,50,0.88793670870002,0.9999999999982965,0.5510734949300343
D_track,0.235,0.18,0.36,0.37,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863423266735459,0.4202935722732964,0.4149956779582621,3.2670618591217393e-07,50,0.06208593071239496,50,0.8878334820036445,0.9999999999982923,0.5510574736834939
D_track,0.235,0.18,0.37,0.36,298,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38634331812886197,0.4201746248302316,0.4150038192552092,3.266764641607368e-07,50,0.062079590242868084,50,0.8878550551862665,0.9999999999982925,0.5510479808729685
D_track,0.245,0.19,0.36,0.37,286,0.2261904761904762,0.7928571428571428,0.2261904761904762,0.3863556758246182,0.41776720003949164,0.38798364333939095,3.2649345618572616e-07,50,0.06205465466349812,50,0.8879398811646008,0.9999999999982945,0.5510428117681906
