task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.2,0.18,0.52,0.44,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3807213726805173,0.3838658475917814,0.2775349387607204,3.969399588316707e-07,80,0.09747040890448329,80,0.7458545207112868,0.999999999997479,0.5173458647261661
D_track,0.18,0.18,0.44,0.52,389,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3805999759689604,0.3877888077597029,0.29010834688027615,3.9871062273633557e-07,80,0.0975554236771733,80,0.745472941647113,0.9999999999974565,0.517172439390854
D_track,0.18,0.3,0.36,0.44,389,0.13857142857142857,0.8742857142857143,0.13857142857142857,0.3808044888005515,0.3741415971256186,0.28033572098112375,3.995849425341469e-07,80,0.09589649974316376,80,0.752893541583966,0.9999999999974453,0.5171177271522553
D_track,0.18,0.18,0.52,0.44,389,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3806068132305882,0.386849806721176,0.2901992178015782,3.984970349964295e-07,80,0.09750696604825686,80,0.7456904550015113,0.9999999999974593,0.5171019632693052
D_track,0.18,0.3,0.44,0.36,389,0.13857142857142857,0.8742857142857143,0.13857142857142857,0.3808116437142978,0.3732934875825294,0.28041214756355826,3.9940174582952855e-07,80,0.09584349514178511,80,0.7531297432526155,0.9999999999974476,0.5170592050228118
D_track,0.24,0.18,0.44,0.52,292,0.13428571428571429,0.8771428571428571,0.13428571428571429,0.3807275096020627,0.37012157791688866,0.2500611896237575,3.962932222368419e-07,80,0.09750542886388124,256,0.7456973542813462,0.9999999999974872,0.5160238154930086
D_track,0.24,0.18,0.52,0.44,292,0.13428571428571429,0.8771428571428571,0.13428571428571429,0.3807365319859524,0.3692702582914356,0.2501026017936064,3.960680522066099e-07,80,0.09745694583011379,256,0.7459149355664625,0.9999999999974901,0.5159643999316282
D_track,0.24,0.3,0.36,0.44,292,0.1357142857142857,0.8742857142857143,0.1357142857142857,0.38093827089530885,0.3562624354267236,0.24182322813116366,3.970770305884689e-07,80,0.09584026453041093,256,0.7531441378319084,0.9999999999974772,0.5158905403108164
D_track,0.24,0.3,0.44,0.36,292,0.1357142857142857,0.8742857142857143,0.1357142857142857,0.3809474567963469,0.35551605835712036,0.24185609605288905,3.9688181642823287e-07,80,0.09578723637919219,256,0.7533803844051095,0.9999999999974798,0.5158442235019167
D_track,0.22,0.18,0.44,0.52,318,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.38070292115941506,0.3650018957685295,0.2736906220872228,3.964870002979552e-07,80,0.09750229784089334,268,0.7457114069808595,0.9999999999974848,0.515593485350176
D_track,0.22,0.18,0.52,0.44,318,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.3807114702551071,0.3641888222224969,0.27375739794766707,3.962608344552022e-07,80,0.09745384667118485,268,0.7459288423942522,0.9999999999974877,0.5155367960841595
D_track,0.18,0.3,0.36,0.52,389,0.14,0.8757142857142857,0.14,0.3812519662482362,0.34632743621157847,0.2712313391156284,3.9556552057387757e-07,80,0.09626077688498619,80,0.7512687103229,0.9999999999974964,0.5153395819982547
D_track,0.18,0.18,0.52,0.52,389,0.13857142857142857,0.8771428571428571,0.13857142857142857,0.38099786907572325,0.3586255243417556,0.2795421377056292,3.9513866329526637e-07,80,0.09793455690524831,80,0.7437695810956574,0.9999999999975019,0.5150443468991094
D_track,0.18,0.3,0.44,0.44,389,0.14,0.8757142857142857,0.14,0.38135395451115667,0.3404046658528147,0.2696122726091229,3.9467531744632754e-07,80,0.09613563574270337,80,0.7518271917693933,0.9999999999975077,0.5148933637530282
D_track,0.2,0.18,0.52,0.52,350,0.13714285714285715,0.8771428571428571,0.13714285714285715,0.38113273691322935,0.3555757561385603,0.26740472446303193,3.93194403175672e-07,80,0.09789122522079378,80,0.7439643975861058,0.9999999999975264,0.5147528403703161
D_track,0.18,0.3,0.52,0.36,389,0.13857142857142857,0.8757142857142857,0.13857142857142857,0.38126964186838574,0.34448332806593535,0.271362032835718,3.9512680008606787e-07,80,0.09616044081726696,80,0.7517165161372784,0.999999999997502,0.5146918690051482
D_track,0.2,0.3,0.36,0.52,350,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.3813934351836929,0.34410788231520056,0.25925500427315323,3.934753173302701e-07,80,0.09621229729920765,80,0.7514851025781049,0.9999999999975229,0.5146138812953367
D_track,0.2,0.3,0.52,0.36,350,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.3814133588277166,0.342554304446902,0.2593755351699648,3.9301277380292667e-07,80,0.0961120060689417,80,0.7519326115752282,0.9999999999975286,0.5145101926624533
D_track,0.22,0.3,0.36,0.44,318,0.1357142857142857,0.8742857142857143,0.1357142857142857,0.3809054680390545,0.34979631195350497,0.26417780852920225,3.9725417346840513e-07,80,0.09583691648065161,268,0.7531590554576912,0.999999999997475,0.5143469424627909
D_track,0.22,0.3,0.44,0.36,318,0.1357142857142857,0.8742857142857143,0.1357142857142857,0.3809142190015427,0.349079222500327,0.26423093352665733,3.9705809358205484e-07,80,0.09578392469682022,268,0.7533951364545045,0.9999999999974776,0.5143026633719412
D_track,0.2,0.3,0.44,0.44,350,0.13714285714285715,0.8757142857142857,0.13714285714285715,0.38150056257627585,0.33853764676320436,0.2577287657739441,3.9249211413568455e-07,80,0.09608563012368973,80,0.7520502702523525,0.9999999999975352,0.5142007252359786
D_track,0.24,0.3,0.36,0.52,292,0.1357142857142857,0.8757142857142857,0.1357142857142857,0.38144709236150337,0.32768228114936426,0.23445343697775306,3.922317096312553e-07,80,0.09619490065174276,255,0.751562742426153,0.9999999999975384,0.5134659269429448
D_track,0.24,0.3,0.52,0.36,292,0.1357142857142857,0.8757142857142857,0.1357142857142857,0.38147000712759394,0.3262842944096713,0.23452038063579317,3.917586832835486e-07,80,0.0960945001358932,255,0.752010704162071,0.9999999999975444,0.5133804139982175
D_track,0.24,0.18,0.52,0.52,292,0.13428571428571429,0.8771428571428571,0.13428571428571429,0.38118597849185754,0.33989064109437633,0.24125179278863135,3.9193181809670376e-07,80,0.09787583801436525,255,0.7440335690134798,0.9999999999975422,0.5132176290965973
D_track,0.24,0.3,0.44,0.44,292,0.1357142857142857,0.8757142857142857,0.1357142857142857,0.38156278241043873,0.3221561231700971,0.23315552612429344,3.911724835482145e-07,80,0.0960677079845219,254,0.7521302099904537,0.9999999999975517,0.5130495202937254
