task,step,sent_signal,measured_signal,noise_feedback,integrated_feedback,derivative_signal,phase,phase_error,phase_closure,lattice_distance_a,lattice_closure,persistence,leak,x,y,z,vx,vy,vz,speed,speed2,curvature,speed_error,curvature_error,energy_drift
D_track,15,0.007790205593594977,0.023641268644200283,0.015851063050605307,0.25540808320703035,0.00026551388879287804,0.26292194963329585,0.5870780503667041,0.34059387587415624,0.26505651072621894,0.17266985730537118,0.6393578298611738,0.23083210705342297,6.447629890307697e-10,1.0864525231608643e-09,1.7302414953066848e-09,-0.000906082827815115,-2.9081052587902103e-07,-0.0009020955438228044,0.0012785783298715641,4.8218929547498545e-25,0.002865149502708194,0.012721421670128435,0.015134850497291805,4.2839193511284654e-08
D_track,16,0.008051957122940734,0.02388101638027515,0.015829059257334417,0.27123714246436476,0.0002617515293457575,0.26382970694705854,0.5861702930529415,0.3417293296875817,0.2637779350456533,0.17561345540144493,0.6400786053954992,0.2303880389768201,6.442723231212619e-10,1.0864524042264254e-09,1.7297529442152874e-09,-0.0009034506655129243,-2.189909587323409e-07,-0.0008995567046890986,0.0012749217301167536,4.794352178040449e-25,0.002860791084561767,0.012725078269883247,0.015139208915438232,4.559326973625664e-08
D_track,17,0.008309809337871744,0.024115794307297607,0.01580598496942586,0.2870431274337906,0.0002578522149310099,0.2647503099235275,0.5852496900764725,0.34288291383618513,0.2625030161738562,0.17858406477417368,0.6408076914078286,0.22993927912020434,6.437830800087264e-10,1.0864523259232273e-09,1.7292657621612723e-09,-0.0009008309056180708,-1.4417768799707884e-07,-0.0008970359309605823,0.0012712866721311122,4.767051830491231e-25,0.002852209951327293,0.012728713327868887,0.015147790048672706,4.832330305783313e-08
D_track,18,0.008563626779585656,0.024345441078553062,0.015781814298967405,0.30282494173275804,0.0002538174417139119,0.26568386649289044,0.5843161335071096,0.3440548455376317,0.2612317325896274,0.1815815431177135,0.6415451129171131,0.2294858271828638,6.432952514352295e-10,1.0864522895154386e-09,1.7287799389179752e-09,-0.0008982263508467633,-6.70367357665591e-08,-0.0008945339873289261,0.0012676756826318014,4.740009421732089e-25,0.0028415204529763528,0.0127323243173682,0.015158479547023646,5.102754251394451e-08
D_track,19,0.00881327555655501,0.024569797394720018,0.01575652183816501,0.31858146357092304,0.0002496487769693533,0.26663048376127974,0.5833695162387205,0.3452453426791249,0.25996406024324503,0.184605748802945,0.6422908951978787,0.22902768272931662,6.428088284119114e-10,1.0864522960921856e-09,1.7282954640738663e-09,-0.0008956383470342279,1.210959712990495e-08,-0.0008920512141826658,0.0012640899562727389,4.713232322314729e-25,0.002829762247773761,0.012735910043727261,0.015170237752226238,5.370525104980719e-08
D_track,20,0.009058623415129259,0.024788706183427236,0.015730082768297977,0.334311546339221,0.0002453478585742498,0.26759026800683555,0.5824097319931645,0.3464546238071743,0.25869997388983845,0.18765653805307195,0.6430450633260699,0.2285648455290574,6.423238016064201e-10,1.0864523466591106e-09,1.7278123271445877e-09,-0.0008930675266443114,9.310759360806961e-08,-0.0008895877456179732,0.0012605300365200664,4.68672297034841e-25,0.002817445927229701,0.012739469963479935,0.015182554072770298,5.635618485462329e-08
D_track,21,0.009299539809753595,0.025002012729785493,0.0157024729200319,0.3500140192592529,0.00024091639462433569,0.2685633246702342,0.5814366753297655,0.3476829081088945,0.2574394477412574,0.19073376357121738,0.6438076419553516,0.22809731572274233,6.418401615322466e-10,1.0864524421832152e-09,1.7273305176270313e-09,-0.0008905141735220448,1.7588610555168108e-07,-0.000887143616159202,0.001256996149505478,4.660481416792159e-25,0.0028048214853137994,0.012743003850494523,0.0151951785146862,5.898033883249267e-08
D_track,22,0.009535895972848863,0.02520956478255625,0.015673668809707386,0.3656876880689603,0.00023635616309526826,0.26954975834265654,0.5804502416573434,0.3489304153884553,0.25618245578376964,0.19383727389000482,0.644578655207861,0.227625093902123,6.413578986407123e-10,1.0864525836147187e-09,1.726850025024994e-09,-0.0008879784021392985,2.6041423200683485e-07,-0.0008847188130924566,0.0012534883680039314,4.63450657166493e-25,0.0027920103943907936,0.012746511631996069,0.015207989605609205,6.157782198146291e-08
D_track,23,0.009767564984357267,0.025411212647998303,0.015643647663641035,0.3813313357326013,0.00023166901150840392,0.27054967275268027,0.5794503272473195,0.35019736604046536,0.2549289719316192,0.1969669130811441,0.6453581266218854,0.22714818114702548,6.408770033650306e-10,1.0864527718975836e-09,1.7263708388608684e-09,-0.0008854602458370672,3.46680452474978e-07,-0.0008823133021777783,0.0012500066921200988,4.608796815127133e-25,0.0027790706301742928,0.012749993307879902,0.015220929369825706,6.414879628540775e-08
D_track,24,0.00999442184093875,0.025606809277269674,0.015612387436330923,0.3969437231689322,0.0002268568565814838,0.27156317075283726,0.5784368292471624,0.35148398102114403,0.25367897009981405,0.2001225206452601,0.6461460791278933,0.22666657904087725,6.403974661407311e-10,1.086453007974439e-09,1.7258929486804584e-09,-0.000882959700351337,4.3468231263666024e-07,-0.0008799270403089131,0.0012465510890693728,4.583350297535252e-25,0.0027660287245535814,0.012753448910930627,0.015233971275446418,6.669344670858184e-08
D_track,25,0.01021634352479312,0.02579621035024708,0.015579866825453962,0.4125235899943862,0.0002219216838543689,0.2725903543062091,0.5774096456937912,0.35279048181769873,0.2524324242370908,0.20330393149254336,0.6469425350387007,0.22618028967547887,6.399192774143969e-10,1.0864532927887274e-09,1.7254163440544002e-09,-0.0008804767453294392,5.244213086659931e-07,-0.0008775599817620947,0.0012431215128352977,4.558165086925165e-25,0.002752895589025616,0.012756878487164702,0.015247104410974382,6.92119664472959e-08
D_track,26,0.010433209072077643,0.025979274357148238,0.015546065285070595,0.4280696552794568,0.00021686554728452337,0.27363132447324845,0.5763686755267514,0.35411709041608125,0.251189308339199,0.20651097596966217,0.6477475160466839,0.22568931565035402,6.394424276466106e-10,1.0864536272854637e-09,1.7249410145779043e-09,-0.0008780113549940332,6.15900336836006e-07,-0.0008752120812896564,0.0012397179139090695,4.533239241518403e-25,0.002739674339547582,0.01276028208609093,0.015260325660452417,7.170454967929485e-08
D_track,27,0.010644899640887233,0.026155862678617386,0.015510963037730153,0.4435806183171869,0.0002116905688095902,0.2746861813989228,0.5753138186010771,0.3554640292671751,0.24994959645243514,0.20974347991067707,0.6485610432244868,0.22519366006934471,6.389669073120209e-10,1.0864540124112997e-09,1.724466949869662e-09,-0.0008755635034456801,7.09122411138087e-07,-0.0008728832956570715,0.0012363402441309666,4.508570845310041e-25,0.0027263641736640287,0.012763659755869034,0.015273635826335969,7.417138800497052e-08
D_track,28,0.010851298578762556,0.02632583966457796,0.015474541085815403,0.45905515940300234,0.00020639893787532254,0.2757550243002302,0.5742449756997701,0.3568315212514385,0.2487132626723284,0.21300126470080694,0.6493831370274455,0.22469332653578808,6.38492706897971e-10,1.0864544491142327e-09,1.7239941395703357e-09,-0.0008731331673107679,8.04090008757092e-07,-0.000870573584409573,0.001232988459106819,4.484158025436075e-25,0.002712962296264616,0.012767011540893181,0.015287037703735382,7.66126687106252e-08
D_track,29,0.01105229148969054,0.026489072711981042,0.015436781222290502,0.4744919406252929,0.00020099291092798462,0.2768379514541135,0.5731620485458864,0.3582197896419613,0.24748028113990783,0.21628414734742915,0.6502138172968203,0.2241883191469516,6.380198169024041e-10,1.0864549383431277e-09,1.7235225733408408e-09,-0.0008707203270712559,9.00804727009046e-07,-0.0008682829102555774,0.0012296625194199123,4.459998960521574e-25,0.0026994648792996387,0.012770337480580088,0.01530053512070036,7.902857393365621e-08
D_track,30,0.011247766300560916,0.026645432341491367,0.01539766604093045,0.48988960666622333,0.00019547481087037535,0.27793506018578834,0.5720649398142115,0.3596290580658958,0.24625062603675327,0.21959194055546946,0.6510531032633722,0.22367864248807198,6.375482278314047e-10,1.0864554810471365e-09,1.723052240860524e-09,-0.000868324967737179,9.992670951070996e-07,-0.0008660112392579084,0.001226362391241479,4.43609188454508e-25,0.0026858675425482778,0.012773637608758522,0.01531413245745172,8.141928027611659e-08
D_track,31,0.01143761332704186,0.026794792273109956,0.015357178946068096,0.5052467856122914,0.0001898470264809441,0.27904644685749225,0.5709535531425076,0.36105955046422583,0.2450242715794372,0.22292445280570047,0.6519010135510418,0.22316430162617787,6.370779301965529e-10,1.0864560781750587e-09,1.7225831318252914e-09,-0.0008659470791893059,1.0994764631027808e-06,-0.0008637585409271991,0.0012230880466383711,4.412435088458801e-25,0.0026721655965868613,0.01277691195336163,0.015327834403413138,8.37849586426959e-08
D_track,32,0.011621725338837399,0.026937029500711102,0.015315304161873704,0.5205620897741651,0.00018411201179553867,0.2801722068576611,0.569827793142339,0.3625114910498044,0.24380119201365594,0.2262814884351802,0.6527575661805859,0.22264530210379402,6.366089145121843e-10,1.0864567306746608e-09,1.7221152359457117e-09,-0.0008635866563543579,1.2014309294436965e-06,-0.0008615247882641287,0.0012198394637259159,4.389026920672169e-25,0.0026583541675833365,0.012780160536274085,0.015341645832416663,8.612577419236416e-08
D_track,33,0.011799997624288697,0.027072024365460745,0.015272026741172048,0.5358341165153371,0.00017827228545129817,0.28131243459053584,0.5686875654094639,0.363985104263614,0.24258136160820754,0.22966284771938997,0.6536227785730975,0.22212164993258407,6.36141171292601e-10,1.086457439491968e-09,1.7216485429451142e-09,-0.0008612436992934599,1.305127287992032e-06,-0.000859309957773602,0.001216616626739414,4.3658657869475615e-25,0.002644428263322817,0.012783383373260586,0.015355571736677181,8.84418863488e-08
D_track,34,0.011972328054281037,0.0271996606280782,0.015227332573797164,0.5510614490891342,0.0001723304299923404,0.28246722346620123,0.567532776533799,0.3654806147291815,0.24136475464889762,0.23306832695580953,0.6544966675533496,0.22159335158696833,6.356746910492611e-10,1.086458205570532e-09,1.7211830425576866e-09,-0.000858918213243938,1.410560984980402e-06,-0.0008571140294623112,0.0012134195260607814,4.342950149980618e-25,0.002630382810029361,0.012786580473939218,0.015369617189970639,9.073344884235872e-08
D_track,35,0.012138617145417861,0.027319825539900283,0.015181208394482422,0.5662426574836167,0.0001662890911368238,0.28363666589105846,0.5663633341089414,0.3669982472051039,0.24015134543241784,0.23649771854874937,0.6553792493529228,0.2210604139977418,6.352094642879585e-10,1.0864590298506798e-09,1.7207187245265806e-09,-0.000856610208634405,1.5177260811781712e-06,-0.000854936986825325,0.0012102481582184303,4.320278528800503e-25,0.0026162126747290076,0.01278975184178157,0.01538378732527099,9.300060977004608e-08
D_track,36,0.012298768122422941,0.027432409912705506,0.015133641790282565,0.5813762992738992,0.00016015097700508053,0.28482085325873224,0.5651791467412677,0.3685382265355977,0.23894110826022205,0.2399508110953106,0.6562705396130811,0.2205228445457149,6.347454815060052e-10,1.0864599132687405e-09,1.7202555786020285e-09,-0.0008543197010830425,1.626615216933429e-06,-0.0008527788168244911,0.0012071025258693902,4.297849498057682e-25,0.0026019126805032046,0.01279289747413061,0.015398087319496795,9.524351166674076e-08
D_track,37,0.012452686979731432,0.027537308187255655,0.015084621207524223,0.5964609204814234,0.00015391885730849098,0.2860198759414122,0.5639801240585878,0.3701007775990386,0.2377340174324211,0.24342738947234294,0.6571705533873634,0.21998065105539577,6.342827331894195e-10,1.086460856756257e-09,1.7197935945394768e-09,-0.0008520467113839824,1.7372195789615714e-06,-0.0008506395098600069,0.0012039826377680859,4.2756616872329125e-25,0.0025874776183124593,0.012796017362231914,0.015412522381687539,9.746229158429497e-08
D_track,38,0.012600282542230192,0.027634418500511286,0.015034135958281094,0.6114950564397045,0.00014759556249875974,0.28723382328162866,0.5627661767183714,0.3716861252544037,0.23653004724170598,0.2469272349243024,0.6580793051438573,0.2194338417887314,6.338212098101281e-10,1.086461861239179e-09,1.7193327620977368e-09,-0.0008497912654841837,1.8495288683314912e-06,-0.0008485190597358032,0.0012008885087239267,4.253713779784366e-25,0.0025729022572385826,0.012799111491276074,0.015427097742761416,9.965708117682253e-08
D_track,39,0.012741466525107614,0.027723642751477866,0.014982176226370252,0.6264772326660747,0.0001411839828774214,0.2884627835844615,0.5615372164155383,0.3732944942855648,0.23532917196731376,0.25045012515189313,0.6589968087671272,0.21888242543892764,6.333609018231845e-10,1.0864629276370389e-09,1.7188730710371585e-09,-0.0008475533944519559,1.9635312694235793e-06,-0.0008464174636190295,0.001197820159548732,4.232004512241399e-25,0.0025581813540652286,0.012802179840451268,0.01544181864593477,1.0182800679132135e-07
D_track,40,0.012876153592772817,0.027804886665638934,0.014928733072866117,0.6414059657389408,0.00013468706766520296,0.28970684411018105,0.560293155889819,0.3749261093433608,0.23413136586904268,0.25399583440139545,0.6599230775597628,0.21832641112436368,6.329017996640087e-10,1.0864640568621117e-09,1.7184145111178286e-09,-0.0008453331344376542,2.0792134197693664e-06,-0.0008443347219937631,0.0011947776169944427,4.210532673249393e-25,0.0025433096626598377,0.012805222383005558,0.015456690337340161,1.0397518956318975e-07
D_track,41,0.013004261416803943,0.027878059857933055,0.014873798441129111,0.65627976418007,0.0001281078240311269,0.29096609106731885,0.559033908932681,0.37658119488538777,0.2329366031813297,0.25756413355456304,0.6608581242435154,0.2177658083826214,6.324438937456527e-10,1.0864652498185598e-09,1.7179570720977984e-09,-0.000843130526626757,2.1965603807693335e-06,-0.0008422708386089735,0.0011917609136812982,4.189297102567886e-25,0.0025282819433909017,0.012808239086318701,0.015471718056609097,1.060987455164131e-07
D_track,42,0.013125710732885066,0.027943075894231017,0.014817365161345951,0.6710971293414159,0.00012144931608112225,0.2922406096061663,0.5577593903938336,0.3782599751134295,0.23174485810739742,0.26115479021898497,0.6618019609599921,0.21720062716464744,6.319871744560958e-10,1.0864665074015606e-09,1.7175007437313407e-09,-0.0008409456171853812,2.315555609320885e-06,-0.000840225820420733,0.0011887700880165075,4.168296690023313e-25,0.002513092972695524,0.012811229911983493,0.015486907027304474,1.0819878566828942e-07
D_track,43,0.01324042539669106,0.027999852351270095,0.014759426954579035,0.6858565562959948,0.00011471466380599468,0.293530483812698,0.5564695161873021,0.3799626739084705,0.23055610481348046,0.26476756881879926,0.6627545992708714,0.21663087782906645,6.315316321555729e-10,1.0864678304964208e-09,1.7170455157672435e-09,-0.0008387784571982205,2.4361809304149133e-06,-0.0008381996775286443,0.0011858051841033906,4.14753037441707e-25,0.0024977375528541313,0.01281419481589661,0.015502262447145868,1.1027541613862355e-07
D_track,44,0.013348332438679663,0.0280483108750023,0.014699978436322637,0.7005565347323175,0.00010790704198860267,0.2948357967029158,0.555164203297084,0.38168951476321217,0.22937031742314135,0.2684022306856407,0.6637160501576093,0.21605657113666615,6.310772571739415e-10,1.0864692199776753e-09,1.71659137794714e-09,-0.0008366291025988439,2.5584165107663026e-06,-0.0008361924231064519,0.0011828662516409152,4.1269971423893965e-25,0.002482210521999225,0.012817133748359084,0.015517789478000773,1.123287382633382e-07
D_track,45,0.013449362117749813,0.028088377237313653,0.01463901511956384,0.7151955498518814,0.00010102967907014981,0.29615663021761146,0.5538433697823884,0.3834407207120237,0.228187470011685,0.27205853414970554,0.6646863240205982,0.21547771824507342,6.306240398080899e-10,1.0864706767081735e-09,1.7161383200038803e-09,-0.000834497614092286,2.6822408335521123e-06,-0.0008342040733268013,0.0011799533458135684,4.10669602723951e-25,0.0024665067643679585,0.012820046654186432,0.01553349323563204,1.1435884871246096e-07
D_track,46,0.01354344797372538,0.02811998139107173,0.01457653341734635,0.7297720832692277,9.408585597556716e-05,0.29749306521754065,0.5525069347824596,0.3852165142582586,0.22700753660067996,0.27573623463082114,0.6656654306777483,0.21489433070364075,6.301719703193923e-10,1.0864722015381516e-09,1.715686331659946e-09,-0.0008323840570698447,2.8076306743357348e-06,-0.0008322346472801022,0.0011770665271714654,4.0866261077022476e-25,0.0024506212208089506,0.012822933472828535,0.015549378779191048,1.1636583961245978e-07
D_track,47,0.013630526878623228,0.028143057523459164,0.014512530644835936,0.7442846139140636,8.707890489784847e-05,0.29884518147900574,0.5511548185209945,0.3870171172988611,0.2258304911525994,0.2794350847293851,0.6666533793624512,0.21430642044856485,6.297210389312143e-10,1.0864737953042924e-09,1.7152354026259135e-09,-0.0008302885015160082,2.934561078258431e-06,-0.0008302841668874733,0.001174205861500634,4.066786506681608e-25,0.0024345488995316782,0.012825794138499366,0.01556545110046832,1.1834979867288867e-07
D_track,48,0.013710539086664681,0.028157544107550784,0.014447005020886102,0.7587316189349498,8.001220804145295e-05,0.3002130576898406,0.5497869423101593,0.3888427510461842,0.22465630756558727,0.283154834317064,0.6676501787208908,0.21371399979825756,6.292712358264727e-10,1.0864754588287743e-09,1.714785522598967e-09,-0.0008282110219074292,3.063005338585547e-06,-0.0008283526568077241,0.0011713714196833844,4.0471763899414344e-25,0.002418284887108293,0.012828628580316616,0.015581715112891706,1.2031080931731953e-07
D_track,49,0.013783428282989393,0.028163383952092644,0.014379955669103252,0.773111574604053,7.288919632471129e-05,0.30159677144579095,0.5484032285542089,0.39069363594695067,0.22348495966836338,0.28689523062711647,0.6686558368086678,0.21311708144898994,6.288225511452558e-10,1.0864771929183092e-09,1.7143366812614655e-09,-0.0008261516971038669,3.192934976688027e-06,-0.0008264401443383557,0.001168563277548703,4.02779496475359e-25,0.00240182435971419,0.012831436722451297,0.01559817564028581,1.2224895081852441e-07
D_track,50,0.013849141631030739,0.02816052424944146,0.014311382618410721,0.7874229572224637,6.571334804134597e-05,0.30299639924728444,0.5470036007527153,0.39256999159827927,0.222316421215275,0.29065601834421484,0.6696703610866959,0.21251567847083186,6.283749749825061e-10,1.0864789983631695e-09,1.7138888682795664e-09,-0.0008241106102310258,3.3243197235498647e-06,-0.0008245466593105517,0.001165781515712601,4.0086414785039344e-25,0.002385162594604261,0.0128342184842874,0.015614837405395737,1.2416429843787786e-07
D_track,51,0.01390762981851194,0.02814891662162323,0.014241286803111292,0.801664244025575,5.848818748120134e-05,0.30441201649658245,0.5455879835034176,0.3944720366606951,0.22115066588150506,0.29443693969364076,0.6706937584163355,0.2119098043039075,6.279284973857713e-10,1.0864808759362072e-09,1.7134420733019097e-09,-0.0008220878485552157,3.457127502893706e-06,-0.0008226722339781335,0.0011630262194083534,3.989715217256379e-25,0.0023682949818271026,0.012836973780591647,0.015631705018172896,1.2605692356895125e-07
D_track,52,0.013958847102022267,0.028128517164470616,0.014169670062448349,0.8158339140880234,5.12172835103273e-05,0.3058436974953059,0.5441563025046943,0.39639998876805205,0.21998766725844793,0.2982377345297181,0.6717260350537264,0.21129947275498967,6.274831083530288e-10,1.0864828263918638e-09,1.712996285958367e-09,-0.0008200835033497667,3.5913244160107165e-06,-0.0008208169029004694,0.0011602974783065793,3.971015504275377e-25,0.0023512170361580436,0.01283970252169342,0.015648782963841954,1.2792689388526371e-07
D_track,53,0.014002751350132805,0.028099286489798595,0.01409653513966579,0.8299304492276892,4.390424811053818e-05,0.3072915154423267,0.5427084845576733,0.398354064434281,0.21882739884926258,0.30205814042335083,0.672767196643278,0.2106846979944554,6.270387978305857e-10,1.086484850465173e-09,1.7125514958588546e-09,-0.0008180976697531342,3.7268747283930848e-06,-0.0008189807028193188,0.0011575953863251073,3.9525416985071593e-25,0.0023339244092544335,0.012842404613674894,0.015666075590745565,1.2977427349215853e-07
D_track,54,0.014039304085011564,0.028061189765578903,0.014021885680567338,0.8439523349082566,3.6552734878759e-05,0.30875554243201603,0.5412444575679842,0.400334478956891,0.21766983406461157,0.30589789274854146,0.6738172482102827,0.21006549455362375,6.26595555711062e-10,1.086486948870758e-09,1.7121076925922193e-09,-0.0008161304466186316,3.863740858261517e-06,-0.0008171636725295955,0.0011549200414285843,3.9342931930199774e-25,0.002316412902026175,0.012845079958571416,0.015683587097973822,1.3159912308277866e-07
D_track,55,0.014068470522497855,0.028014196754074037,0.013945726231576182,0.8578980611398328,2.9166437486290858e-05,0.31023584945283916,0.5397641505471609,0.4023414463171429,0.2165149462185987,0.309756724767743,0.6748761941526104,0.2094418773224994,6.261533718314586e-10,1.0864891223018228e-09,1.711664865725197e-09,-0.000814181936355736,4.001883367080425e-06,-0.0008153658527440478,0.0011522715454177837,3.9162694134037242e-25,0.00229867847720609,0.012847728454582217,0.01570132152279391,1.3340150009810466e-07
